Age,Gender,StudyTimeWeekly,Absences,Extracurricular,Sports,Music,Volunteering,GPA,ParentalInfluence,TutoringEffect
15,0,7.895506335433657,23,1,1,0,1,1.0866966802818123,6,0.0
18,1,9.844323665749338,19,0,0,1,1,1.00411266268769,4,0.0
16,1,17.613011549291556,10,1,0,0,0,2.824604892517854,2,17.613011549291556
17,1,8.258223791784264,25,0,1,1,1,1.364373782117196,6,8.258223791784264
18,0,10.74987507346469,9,0,0,0,1,2.6072864007904446,12,0.0
15,1,0.9859932481833988,28,1,0,1,0,0.5684680837933294,4,0.9859932481833988
15,1,0.046949477349063,22,0,0,0,1,0.5737961933285499,4,0.0
18,0,4.895997460034518,4,0,0,0,0,2.258071035198048,2,0.0
17,1,13.611661858375346,8,0,0,0,0,2.840092975101314,6,13.611661858375346
16,0,2.425297867182734,19,1,1,0,0,1.6831172628416484,0,0.0
16,1,2.2752391760909885,18,1,0,0,0,1.7209071500753406,6,2.2752391760909885
15,0,8.219212160718065,12,0,0,0,0,1.5377839093207275,0,0.0
17,1,12.95674077216453,17,0,1,0,0,2.0634635075132985,6,0.0
16,1,14.24143984495861,16,1,0,0,0,1.878547509948441,2,0.0
17,0,3.569013481967496,26,1,1,0,1,0.8632708590471806,6,0.0
17,0,1.591762947440849,5,0,0,0,0,2.513286133011632,3,0.0
15,1,18.807940678910885,9,1,1,0,1,2.7721632696203784,6,0.0
16,0,5.213327651242034,1,0,0,0,0,2.8883859357893624,4,5.213327651242034
18,0,17.066929952174476,23,0,1,0,0,1.3371610494936967,3,0.0
15,0,17.269829009256366,5,0,0,0,0,2.3706116146947664,0,0.0
16,0,15.450451835250888,27,0,0,1,0,0.8544646477713151,3,0.0
16,1,3.3766721330514016,27,0,0,0,0,0.3226418269944476,0,3.3766721330514016
16,1,16.436029185084006,20,1,1,0,0,1.834226997089304,4,0.0
16,0,15.385011184831734,12,0,0,0,0,1.9900604524480008,2,0.0
16,0,11.934459802124342,17,0,1,0,0,2.226983393791037,3,11.934459802124342
17,0,6.744040703379055,6,0,0,0,1,2.60838689826964,4,0.0
15,0,5.250172085330882,1,1,0,0,0,3.4063390822727126,9,0.0
17,1,2.4377842416071798,28,1,0,0,0,0.8670343739276987,9,2.4377842416071798
18,1,10.195141338017429,13,0,1,0,0,2.166091325158555,6,10.195141338017429
16,0,11.705217510196931,4,0,1,0,0,2.4229283329107885,0,0.0
15,0,7.186779810315745,17,0,1,0,0,1.509557877776469,3,0.0
16,0,9.507181353617373,10,0,1,0,0,2.44385726431874,0,9.507181353617373
15,1,7.270289147385334,9,0,0,0,0,2.0038283786309425,0,0.0
17,0,12.820121146414024,10,0,1,0,0,2.465306489467062,1,12.820121146414024
15,1,18.025184155931267,26,1,0,1,0,0.8447920018716684,1,0.0
18,0,3.278405240938897,1,0,1,0,0,2.731058898448731,0,0.0
18,1,7.628176198062468,14,0,0,0,0,1.736011489374202,6,0.0
15,0,2.8173720790172263,6,0,1,0,0,2.5896707308558047,0,2.8173720790172263
15,1,12.49887540815664,8,1,0,0,0,2.7423611231016096,6,12.49887540815664
15,0,14.577410189771916,4,0,0,0,0,2.4959194397063627,2,0.0
15,0,18.63825465194912,6,0,0,1,0,2.8534371942017955,1,18.63825465194912
18,0,5.577438525219298,19,1,0,0,0,1.5913479919456928,8,0.0
16,1,19.004224117308603,1,0,0,1,0,3.209673328360458,2,0.0
15,0,1.265253436413496,2,0,1,0,0,3.127617865184041,2,1.265253436413496
15,1,12.060277267291765,1,0,1,1,1,3.453275896757228,2,12.060277267291765
18,1,1.1426543868665997,20,1,0,0,0,0.8227735669667381,4,1.1426543868665997
18,0,17.875483755238896,21,0,0,0,0,1.2173352280449594,0,17.875483755238896
17,0,10.596181141401082,22,1,0,0,0,0.7626843112270509,0,0.0
15,0,13.38696701525592,18,0,1,1,0,2.145848670885439,12,0.0
17,1,16.63147851820905,3,0,0,0,0,3.299131001833344,0,16.63147851820905
18,0,3.006212449679375,23,1,0,1,0,1.1708122846030742,6,0.0
18,1,0.7718312387626769,19,0,0,0,1,1.4245956528715278,8,0.0
16,1,17.577622918257042,6,0,0,0,0,2.9026593668557465,12,0.0
15,0,6.29866454917865,27,0,0,1,0,0.691477418739295,12,0.0
17,0,2.5795781585433053,21,1,0,1,1,1.8865425000782805,12,2.5795781585433053
18,0,9.36922474174173,6,0,0,0,1,2.635341351261105,0,0.0
18,0,11.966121513920376,16,0,0,0,0,1.5003394189345471,3,11.966121513920376
17,0,0.6194120684502025,18,0,0,1,0,1.2355538161189008,4,0.0
16,0,5.497913165141755,21,0,0,0,0,0.604613405510861,4,0.0
18,1,0.6559974855379203,15,0,0,0,0,1.3881389762566787,4,0.0
15,1,8.40670778390998,2,0,0,1,0,3.3005522062792574,4,0.0
18,1,17.902000581324884,14,0,0,0,1,2.16864159345454,12,0.0
15,0,19.653048229871384,13,1,1,0,0,2.797267479731933,6,0.0
17,1,12.740951070072551,14,0,0,0,0,1.7174586153875433,2,0.0
15,1,3.232753875691836,13,0,1,0,0,1.6879004923340846,0,0.0
17,1,18.11698779998612,6,1,0,0,0,2.95214586347002,2,0.0
15,1,10.32495646400121,24,1,0,0,0,0.9633750092514732,6,0.0
17,1,3.074986242058362,2,1,0,0,0,3.3349718279859157,4,0.0
15,0,18.434533389033227,29,0,0,0,0,0.4436406552124723,2,0.0
16,0,15.14938101446206,16,1,0,0,0,1.955791738835412,0,15.14938101446206
15,1,14.63410545446303,9,1,1,0,0,2.850351339225344,6,0.0
15,1,14.183614075888094,14,0,1,0,0,2.370067422230533,4,14.183614075888094
16,1,4.006796421928847,28,0,0,0,0,0.1525907792336783,6,4.006796421928847
18,0,4.220133834150522,5,0,0,0,0,2.123043126970309,0,0.0
18,0,13.7658599685451,27,1,0,1,1,0.9220132315429356,1,13.7658599685451
15,1,4.394455002207938,16,0,0,0,1,1.42899323811113,4,0.0
16,0,8.773433936060977,16,0,1,0,0,1.8934409155419147,0,8.773433936060977
15,0,15.640036511878828,13,0,0,0,0,1.9395846660340497,8,15.640036511878828
17,1,15.679050361956818,23,1,1,0,0,1.511276997165948,3,0.0
17,0,9.065235450517193,24,0,0,1,0,0.8256041743927887,2,0.0
15,0,15.843798765504902,17,1,0,0,0,1.7643543086537177,0,0.0
18,1,16.772435923961137,24,1,0,0,0,1.295594900495879,4,0.0
18,0,13.095515025685206,4,0,0,0,0,2.4737171780781475,4,0.0
15,0,4.568517046168403,28,0,0,1,0,0.0197984850174091,4,0.0
15,1,5.48023560771095,7,0,0,0,0,2.202958505711277,3,0.0
17,0,6.296823108174707,6,1,0,0,0,3.0400254359810663,3,0.0
18,0,2.33608215467904,22,1,0,0,0,1.0690799865648395,1,2.33608215467904
15,1,5.463192407398902,3,1,0,0,0,3.9417600224442615,8,5.463192407398902
17,1,4.190384486250642,17,0,0,1,0,1.48259597306949,0,0.0
18,1,9.106574996172045,4,0,1,0,0,3.042275369333665,6,0.0
16,0,18.168750957445297,15,0,1,0,0,2.1039665103433465,9,0.0
17,1,2.0896063350791616,13,0,0,0,0,1.7875223290156508,9,0.0
18,0,14.405358478947912,26,1,0,0,1,1.1003818825946587,2,14.405358478947912
18,1,13.745660088262554,26,0,0,0,0,0.8545582885805375,4,0.0
17,0,1.9150839732671527,18,0,1,0,1,1.199651387587034,0,0.0
16,1,18.451448098116,13,0,0,0,0,2.591940919144186,2,18.451448098116
17,1,11.369444043136392,8,0,0,0,1,2.28221274517396,0,11.369444043136392
18,1,7.274510422713685,5,0,0,0,0,2.754877493270432,2,0.0
15,1,15.130771669906132,16,0,1,0,0,1.9212686469167608,4,0.0
15,0,5.147309168032681,18,1,0,1,0,1.5835564956915291,9,0.0
17,1,13.870196740926408,11,0,0,1,0,1.7233856864018513,3,0.0
18,1,0.7942241514449444,3,1,0,0,0,2.8760550053652034,3,0.7942241514449444
15,0,16.78816075218544,15,0,0,0,0,1.8889919304287464,2,0.0
18,1,8.96341694042637,24,1,1,0,0,1.369369967422703,3,0.0
17,0,12.733858287158837,10,0,0,0,0,2.550546233695912,2,12.733858287158837
15,1,4.424756396133674,21,1,1,1,1,1.943573340544709,6,4.424756396133674
18,1,13.54147425316896,3,1,0,0,1,3.3104012689001965,9,13.54147425316896
15,1,15.444805517865532,16,0,0,0,0,1.418938674503826,2,0.0
17,0,9.464263737687975,7,0,1,0,0,2.3530546550379574,0,0.0
18,1,12.354538481235886,13,0,0,1,0,1.7528862062165578,6,0.0
15,1,9.126518476447972,26,1,0,1,0,0.5139629886917817,2,0.0
17,1,17.88182738515691,1,0,0,0,0,3.0219548675332906,2,0.0
15,0,9.957383610286383,10,0,1,0,1,1.8347494481922708,2,0.0
15,0,16.83617418057638,10,0,0,0,0,2.275700147008356,0,0.0
16,1,16.02704116540497,23,1,1,0,1,1.7676467845806807,6,16.02704116540497
16,0,8.21009642696713,21,1,0,1,0,1.353723074286344,0,0.0
17,1,4.6016898371495,23,0,1,0,0,1.0342011685600785,3,4.6016898371495
16,1,8.121642651195419,5,0,0,0,0,2.758341831164698,2,0.0
17,1,16.524347515504402,20,1,0,0,0,1.7899668741623316,2,16.524347515504402
16,1,4.552650716387847,20,1,0,0,0,1.223973606916021,0,0.0
15,1,10.488726917154986,13,0,1,0,1,2.443619105420938,6,10.488726917154986
17,1,16.12193495921495,29,0,1,1,0,0.3629570027561279,6,0.0
17,1,7.069549502567575,9,1,0,0,0,2.251753921949751,0,0.0
15,0,12.844192740053948,25,0,0,0,0,0.9000416924553322,0,12.844192740053948
17,0,4.912631480976291,26,0,0,0,0,0.6566169233161951,8,0.0
17,0,2.1855889073631984,7,1,0,0,0,2.186426951334845,9,0.0
16,0,15.887684501857128,6,0,0,1,1,2.88313626573597,1,15.887684501857128
17,0,1.9793724681741365,7,1,0,0,0,2.877853697636979,3,1.9793724681741365
18,0,5.427627901591691,27,0,0,0,0,0.0120634896338959,4,0.0
15,0,17.1021884399488,7,1,0,0,0,2.583738162772638,1,0.0
16,1,6.929385741573344,22,0,1,0,0,1.1615545310949262,0,0.0
16,1,19.46090699028322,1,1,0,0,0,3.301690512687678,0,0.0
18,1,19.594686695477197,26,0,0,0,0,1.5051727733314488,6,19.594686695477197
15,1,5.365520409071134,15,0,0,0,0,1.385696220554564,4,0.0
15,0,0.819564444997809,8,0,0,0,1,2.240923948684623,4,0.0
16,0,14.101265684107585,12,1,0,0,0,2.116723382234456,2,14.101265684107585
17,1,9.019730052966874,22,0,0,0,1,1.0366568343647269,2,0.0
16,1,2.0150568791915258,11,0,0,0,0,1.6174602067259882,2,0.0
15,0,14.150456379560856,26,0,0,0,0,0.8659455421420207,3,0.0
18,1,0.6234981822384245,21,0,1,0,0,1.320245987222631,4,0.0
16,1,17.403933809844844,24,1,0,0,1,1.2597646826652291,4,0.0
15,1,2.7730505822660745,28,1,0,0,0,0.0815731844151463,6,0.0
16,1,2.5462375749345,16,0,1,1,0,1.6896730848454322,8,0.0
17,0,3.5134459593716905,26,0,0,0,1,0.4604216497595421,6,0.0
16,1,19.205327169841333,1,1,0,0,0,3.577043897429733,1,0.0
16,1,13.86338720507692,12,1,0,0,0,2.0878721266068734,2,0.0
15,0,16.027430709272735,0,1,0,0,0,3.3695843618327963,9,0.0
15,0,7.95269971465506,25,0,0,0,0,0.0,0,0.0
15,1,6.726254550099111,27,0,0,0,0,0.0946515916807701,2,0.0
16,0,4.689680135663399,18,0,1,0,0,1.4053156279015715,6,0.0
17,1,9.612960566248178,10,0,0,0,0,1.878264180025782,2,0.0
18,1,11.03657467068337,4,1,0,0,0,2.871904770418778,6,0.0
18,0,12.635496873055107,0,0,0,0,0,3.7079480402167513,0,12.635496873055107
15,1,5.14237007997389,19,0,0,1,0,1.1748680910745393,4,0.0
15,1,18.97308161805981,29,1,0,0,0,0.9954496418804064,3,18.97308161805981
16,1,3.395169964142717,12,0,1,0,0,2.5287112567899213,4,3.395169964142717
18,1,19.313063495328247,7,1,1,0,0,2.5968344902614566,0,0.0
15,0,0.2971224501500757,5,0,0,0,0,2.46060677377515,3,0.0
17,0,9.622513836336912,28,0,0,0,0,0.5477807235419316,0,9.622513836336912
17,1,6.667356762331256,16,0,1,0,0,1.803054426736249,0,0.0
15,0,8.982468278605015,11,0,0,0,0,2.309975847769393,2,8.982468278605015
15,1,11.41329157961578,0,0,0,0,0,3.0933639433242823,1,0.0
18,1,8.71178316025418,2,0,0,0,0,2.615900723686996,2,0.0
18,1,8.2969370060319,13,0,1,0,0,2.27691831821056,2,0.0
16,1,14.65446830826613,25,1,0,0,0,1.0515315263472127,2,0.0
18,1,13.717525501729291,7,0,1,0,0,2.747706159044371,2,0.0
17,0,16.665425640716958,10,0,0,0,0,2.6216701040126886,12,0.0
17,1,4.999179624789911,26,0,0,0,0,0.2432980938442744,1,4.999179624789911
15,0,12.190570195081271,13,0,0,0,0,2.1947065208246226,2,12.190570195081271
18,0,11.703895707857075,7,0,0,0,1,2.639906487707337,2,0.0
16,1,7.394756217453775,28,0,1,0,0,0.8334934182533646,4,7.394756217453775
17,1,9.721150838053616,2,0,0,0,0,3.402401590802249,9,9.721150838053616
17,1,6.275642866114575,6,0,0,1,0,2.6162916954361832,2,6.275642866114575
16,1,2.836887952339704,27,0,0,0,0,0.3397153849684515,2,0.0
16,1,4.276024213254656,18,1,0,0,1,1.6977287802151977,1,4.276024213254656
17,0,2.1102729280240218,3,0,0,0,0,2.356856806870208,3,0.0
17,1,13.661391503802482,24,0,0,0,0,0.8456248398851254,2,0.0
16,1,13.21454786218303,15,1,0,1,0,2.246545273169087,4,13.21454786218303
17,0,19.012127431597456,12,1,1,0,0,2.478699182829052,2,0.0
15,0,14.593568272944824,19,1,0,1,1,1.3742882826190426,1,0.0
15,1,1.040916775122629,18,0,1,0,0,1.3553810454285826,2,1.040916775122629
16,0,17.684903478579084,4,1,0,0,0,3.060490750087925,6,0.0
18,1,17.253503258914517,22,1,0,0,0,1.5569571221233611,12,17.253503258914517
16,0,8.866406415453973,4,1,0,0,0,3.219531247903172,2,8.866406415453973
16,0,11.717261010558431,19,0,1,0,0,1.150153548429549,1,0.0
18,1,19.521566649450374,23,0,0,1,1,1.3214293024924364,2,0.0
18,0,10.646087276963325,3,1,1,0,0,3.4913265883378144,4,10.646087276963325
18,0,18.1064365675218,1,0,0,1,1,3.869586724204369,2,0.0
15,0,1.6607751562037287,25,0,0,0,1,0.1704636132529806,0,1.6607751562037287
17,0,3.821037374173657,12,0,0,0,0,2.197387290025697,4,3.821037374173657
15,0,8.815098868826357,29,0,0,0,0,0.0211555827545139,6,0.0
17,0,11.695136166746094,15,0,0,1,0,2.386799507281263,4,0.0
15,1,16.324557037256003,21,0,1,0,0,1.3610312878747248,0,16.324557037256003
17,1,19.765242302863737,1,1,1,0,0,3.5106808899730706,3,0.0
15,0,7.777029929482328,18,0,1,0,0,1.4373707502913808,1,0.0
18,1,0.9483127228016984,16,0,1,1,0,1.8044174585321688,12,0.9483127228016984
16,1,16.023430065906496,4,1,1,0,0,3.262269864334146,4,16.023430065906496
15,1,12.087614381656165,24,0,1,0,0,1.169658238097338,9,0.0
17,0,3.970857177364033,17,0,0,0,0,1.4015509339508203,6,0.0
18,1,9.896569132428404,27,0,0,1,0,0.5496018253589585,3,0.0
15,0,14.846204910674489,22,0,0,0,0,1.5165082679194366,3,14.846204910674489
15,1,15.408235741372875,20,0,0,0,0,2.0322195117185347,3,15.408235741372875
18,0,9.99236823997524,17,1,1,0,0,2.289299775238682,0,9.99236823997524
15,0,6.104290602577183,7,1,0,0,0,2.086687740995232,2,0.0
16,1,19.47485164076987,26,1,0,0,1,1.6676669904535018,3,19.47485164076987
15,1,13.267252219129857,14,0,0,0,0,2.595889050696416,6,13.267252219129857
16,0,8.164750386925974,12,0,0,0,0,1.9507691766596456,4,0.0
16,1,5.609264484093048,12,0,0,0,0,2.1025418985543585,4,0.0
18,1,14.622059660071242,15,0,0,0,0,1.3791671997209602,0,14.622059660071242
15,1,4.843668911875354,21,0,0,0,0,0.6721996800613397,4,0.0
18,0,3.4341997794737638,19,1,0,1,0,1.1416385674703,1,0.0
15,0,10.596677779241404,12,0,0,0,1,1.6210121147431664,0,0.0
15,1,5.799747852882837,19,0,0,0,1,1.1221109734183077,3,0.0
17,1,12.5781028984723,1,0,0,0,0,3.402044108383005,12,0.0
15,1,2.3587734974846697,2,0,0,0,0,2.683854738684956,9,0.0
18,0,13.098822091346433,14,1,0,1,0,2.996856278708232,4,13.098822091346433
16,0,5.665930559954044,22,1,1,0,0,1.2848657108072905,2,5.665930559954044
15,1,0.0048586886902546,18,0,0,0,0,1.2010533026138683,2,0.0048586886902546
17,1,2.5387211534835274,12,0,1,0,0,1.978021718438136,4,0.0
18,1,18.67230755670188,4,1,1,0,1,3.836698640240594,6,18.67230755670188
15,1,17.347092782307158,25,1,1,0,0,1.1799034066853449,0,17.347092782307158
18,1,4.672180640724736,21,1,0,0,0,1.5400594595413652,4,0.0
17,1,15.567438090909825,5,0,0,0,1,3.158858262221248,0,0.0
17,0,12.171431863479484,13,0,0,0,1,1.7524968355129966,8,0.0
18,1,19.41809422899739,3,0,0,0,0,3.045113482146093,6,19.41809422899739
15,0,7.472113190681182,21,0,1,1,0,1.1656039458580214,4,0.0
16,1,13.629212250343423,18,1,0,0,0,1.7857607910876625,9,13.629212250343423
17,1,1.2707144484783717,22,0,1,0,0,0.8411087173537893,12,0.0
15,0,7.924946936328119,6,0,1,0,0,2.397182557625913,1,0.0
15,0,19.27635322376361,3,0,0,0,0,3.576909015459067,8,19.27635322376361
16,0,10.779617489002412,1,1,0,1,0,3.2251582751891634,6,0.0
17,0,5.757590066696892,26,0,0,0,0,0.0,0,0.0
17,1,2.405419262572137,6,0,0,1,0,2.8066977641918256,4,2.405419262572137
15,0,14.070566803630609,2,1,0,0,0,3.421837670026282,4,14.070566803630609
15,1,12.897120868594536,14,0,1,0,1,2.1053092787971117,2,0.0
16,0,7.478774272075492,0,0,0,0,0,3.1609020911559265,6,0.0
16,1,19.018827037316687,1,0,0,0,0,2.993541560404552,0,0.0
17,1,0.4440562597570063,9,1,0,0,0,2.490220425623977,6,0.4440562597570063
18,1,6.074477032636516,15,1,0,1,0,2.1308327796408117,9,0.0
17,1,18.421389725991627,24,1,0,0,1,0.8384648733197381,1,0.0
15,1,6.418708766388807,27,1,0,1,0,0.6767710334068527,4,0.0
17,1,5.045056677103408,14,1,0,0,0,1.7359565115853166,2,5.045056677103408
18,0,10.684408198624949,23,1,0,0,0,1.254572618142762,2,10.684408198624949
16,1,16.476034998410757,14,0,0,0,0,1.9226882349760128,2,16.476034998410757
18,0,2.062935217567221,13,1,0,0,0,2.191998419606377,8,0.0
18,0,18.860414192914725,21,0,1,1,0,1.757523486205053,3,18.860414192914725
18,1,15.90145762362328,13,1,0,0,0,1.9241023198927736,6,0.0
16,0,3.625005111031039,5,1,0,0,0,2.8079741296204626,1,0.0
18,1,14.240159223963254,13,0,0,0,0,2.138772677122642,3,14.240159223963254
18,0,7.6991744527511425,16,0,0,1,0,1.3638410472397342,4,0.0
18,1,8.045893561526373,17,0,1,0,0,1.722726052159269,3,0.0
15,0,15.665801848777328,19,0,1,0,0,1.1921084719956991,0,15.665801848777328
18,1,19.255696159614644,18,0,0,0,0,1.5347823896807868,4,0.0
16,1,2.5331174569438786,29,0,1,0,0,0.1152432109582913,0,0.0
18,1,8.412604737576387,16,0,1,0,0,1.562359564441758,6,0.0
18,1,9.61883216168607,15,1,0,0,0,2.096032624938282,6,0.0
16,0,7.526236339099952,7,0,1,0,0,3.009238322704304,2,7.526236339099952
18,1,7.2637824743245,6,0,0,0,0,2.071108064884564,2,0.0
16,0,1.0453733512319308,19,0,0,1,0,1.7473564518959883,0,1.0453733512319308
18,0,13.710772411252464,27,1,1,0,0,1.0798673690024294,3,0.0
16,0,8.724288342400907,11,0,0,1,0,2.271400211003181,6,0.0
18,1,3.8958760528785352,8,0,1,0,0,2.117233031215417,2,0.0
18,0,16.320670046041368,26,0,0,0,0,0.7435923583787316,6,16.320670046041368
15,0,16.051214963032557,13,0,1,0,0,1.892745844623002,3,0.0
15,0,9.727832561777875,19,0,0,0,0,1.58646418895305,8,9.727832561777875
18,1,5.96901322295521,0,0,0,1,0,3.512322894833646,6,0.0
18,1,12.761854515929048,9,0,0,1,0,2.629211521173767,6,12.761854515929048
17,0,5.763042715548061,16,1,1,0,0,1.836642800001118,2,5.763042715548061
16,1,4.720158606474241,16,1,0,1,0,1.834359140428028,0,4.720158606474241
17,1,14.610293080526532,16,0,0,0,1,1.7660559772918876,9,14.610293080526532
15,0,0.806504794419014,3,1,0,1,1,3.201710217015248,3,0.0
15,0,1.8953694206918792,16,0,0,0,0,1.263890771933725,6,1.8953694206918792
15,1,0.1357634804717955,17,0,1,1,1,1.4277243762746905,8,0.0
15,0,3.058863729508523,19,0,0,1,1,1.0707079518820537,2,0.0
18,1,1.3798001742091892,22,0,0,0,1,0.8327175057955102,2,0.0
15,1,19.916047355598373,1,0,0,0,0,3.1302227945215697,4,0.0
18,1,5.776199399081792,7,1,0,0,0,2.537098950572448,12,0.0
18,1,2.985360253384945,12,1,0,0,0,1.671076181781797,6,0.0
15,1,4.819925159918359,22,0,1,1,0,0.8165506596743497,2,0.0
15,1,18.72251143080269,24,0,1,0,0,1.1314027355141834,6,0.0
16,0,10.403204460487911,29,0,0,0,0,0.3331542282930413,3,0.0
17,0,7.296361926157138,21,0,0,0,0,1.4890630202510051,8,7.296361926157138
15,1,17.467829158184387,19,0,1,0,0,1.6833300315712254,4,17.467829158184387
16,1,7.899805410980649,21,1,0,0,0,1.921942133736121,4,7.899805410980649
16,1,6.700171399153916,14,0,0,0,0,1.9400069221827017,3,0.0
17,0,4.145650450994712,19,1,0,0,0,1.0658486732058416,1,0.0
18,1,7.555936478188229,22,0,0,0,0,0.9689861311254953,0,7.555936478188229
15,0,6.333687120338521,8,1,0,0,0,2.686144990139594,6,6.333687120338521
17,1,13.54607918596282,2,1,1,0,0,3.520612391633881,3,13.54607918596282
15,1,5.791654093414542,2,1,0,0,0,2.8159732956810704,0,0.0
16,0,11.543994928451228,1,1,1,0,0,3.487510668221957,2,0.0
16,0,1.317843300639454,0,0,0,1,0,3.5921289778598062,8,1.317843300639454
18,1,3.8257831339302872,13,0,0,0,0,1.5784416654580549,6,0.0
16,1,8.148105432226975,16,1,0,1,0,1.8860081741258312,4,0.0
16,1,18.738985078173908,12,0,1,0,0,2.366010872187284,2,18.738985078173908
17,0,7.545039714313908,18,1,0,1,0,2.434934378846439,16,7.545039714313908
15,0,13.281482423996682,29,0,0,0,0,0.3931864713624303,3,0.0
15,0,5.101744448427963,22,0,1,1,0,0.7132676650608875,1,0.0
17,0,2.5406715194646345,14,0,1,1,0,2.574449970243328,0,2.5406715194646345
18,0,1.1707320016010023,26,1,1,0,0,0.7005398668998437,0,0.0
15,0,6.1082699708550265,24,1,0,1,0,1.586289237455222,3,6.1082699708550265
16,1,3.1532205359381598,13,0,1,0,0,2.058575292693283,0,3.1532205359381598
15,1,3.480208960322484,1,0,0,0,0,3.1296400506375512,3,3.480208960322484
16,0,15.215186167739,6,1,1,0,0,3.539198711532371,8,15.215186167739
18,1,0.3167614188974843,16,1,1,1,0,2.05996665628182,6,0.0
17,1,11.156202514708689,17,0,1,1,1,1.756035494723187,6,0.0
15,0,7.589227611869296,5,1,1,0,0,2.6226010520500767,2,0.0
17,1,10.130999998170944,26,0,0,0,0,0.2628611666623931,2,0.0
15,0,11.256604744292058,20,0,1,1,0,1.704415088568228,3,0.0
16,0,6.267353889145564,7,0,0,0,0,2.1044499314712546,2,0.0
17,1,5.902177203685706,27,1,1,1,0,0.8375123196439725,4,5.902177203685706
15,0,14.668036986698114,26,1,1,0,0,0.556828032953946,0,0.0
16,0,17.425539762423142,1,1,0,0,0,3.3501309740346112,2,0.0
17,0,3.8516326491705577,0,1,0,0,0,3.279646224162432,6,0.0
17,0,1.952375210702979,15,0,1,0,0,1.5563289566907113,12,0.0
15,0,17.955916127840517,6,1,0,0,1,2.8463787534192235,6,0.0
15,0,6.9979092729479735,21,0,0,0,0,1.137899800685294,9,0.0
15,0,11.026347813256285,23,1,0,0,0,1.3917877793457225,4,0.0
16,0,7.190862890400069,10,0,0,0,0,2.182795221152233,4,7.190862890400069
15,1,2.5160467269210263,14,1,0,0,0,2.2538711785078176,6,2.5160467269210263
17,1,11.78663289895456,12,1,0,0,0,2.2540200372432717,3,11.78663289895456
17,1,10.502817035392592,29,1,0,0,0,0.3925490106038808,2,0.0
15,0,4.059871183823944,23,1,1,0,0,1.484857697467839,8,0.0
15,0,9.037380893045556,1,0,0,0,0,2.672093364300088,0,0.0
18,1,15.938950080312916,13,1,0,0,0,1.83151128144078,2,0.0
17,1,11.808522062157827,23,0,0,1,0,0.7581829737450007,2,0.0
16,1,1.938346541339897,5,1,0,0,0,2.9381754672014475,0,0.0
18,0,10.9604299445827,8,1,0,1,0,3.0549241250380565,0,10.9604299445827
15,1,14.054765985791738,27,0,1,0,0,0.9175822003619482,6,0.0
15,1,15.854068115615028,6,1,0,1,0,3.4608846527317176,4,0.0
17,0,12.582351572685337,17,0,0,0,0,1.84190774937114,3,0.0
15,1,3.0531632908156747,23,1,1,0,0,1.185985514478241,6,0.0
16,0,14.203465331803214,8,1,0,1,0,2.4222306855709315,0,14.203465331803214
17,0,13.546836921630328,22,0,0,0,0,0.9126606733812742,2,0.0
15,0,0.4885376588126644,3,0,1,0,0,3.073304472562818,2,0.0
17,1,8.234953351804863,8,0,0,0,0,2.1672829561454443,4,0.0
15,1,6.659004939247466,3,1,1,0,0,2.5538644982316425,0,0.0
15,0,13.38824128507287,11,1,0,1,0,2.4486025189472542,3,0.0
15,1,4.322716246218414,3,0,0,1,0,3.4632393046516823,4,4.322716246218414
16,1,11.817438459485173,24,1,1,0,0,1.442868859303521,6,11.817438459485173
16,1,18.26411923628345,29,0,0,0,0,0.9131278090050235,3,18.26411923628345
17,1,15.956047444172157,23,0,0,1,0,0.923753224971706,0,0.0
15,0,18.42915472433061,19,0,1,1,0,1.8435970826083627,0,0.0
15,1,19.5701193386538,13,0,0,0,0,2.0966454405051325,2,0.0
16,0,0.2134025401232553,23,0,1,0,0,0.875367123899009,4,0.2134025401232553
15,0,12.454825527549552,23,0,1,0,0,1.4490003209615303,4,12.454825527549552
16,1,8.25678795517813,6,0,0,1,0,3.0811935547787432,0,8.25678795517813
15,0,17.197089806702436,25,1,0,0,0,1.118752405383704,6,0.0
17,1,5.036294040182634,12,0,0,0,0,2.0622007000872045,6,0.0
15,1,19.62058978230152,21,0,1,0,0,1.5629116353425707,6,0.0
15,0,12.274159390874946,7,0,0,1,0,2.49283810766837,6,0.0
18,0,15.87074804457662,22,0,0,1,0,1.1001720410942128,3,0.0
16,0,1.7119910564553664,4,0,0,0,0,2.693598515909963,9,0.0
15,0,3.669157695177301,11,0,0,0,0,1.6848422066992197,4,3.669157695177301
15,1,15.168073460684065,12,1,0,1,0,2.423585366966065,2,0.0
18,1,0.4397304407864721,28,1,1,0,0,0.4050526130408124,3,0.0
18,1,16.337559717875656,19,0,0,0,0,0.6513407024247787,0,0.0
16,0,0.278980373838229,13,0,0,0,0,1.7948597502988235,9,0.0
18,0,13.142376781225469,27,0,1,0,0,0.9636319307546236,8,13.142376781225469
17,0,7.301878404636117,17,0,0,0,0,1.9307827968987483,3,0.0
18,1,12.229897054383985,26,1,1,0,0,0.9943347506957514,0,0.0
17,0,13.920628139782274,23,1,0,0,0,1.3543270341452454,4,13.920628139782274
16,1,6.849504383726083,24,1,0,1,0,0.7035731437813568,6,0.0
16,0,2.159248962216711,19,0,1,0,0,1.523945155165538,8,0.0
16,1,1.3929173549653129,3,1,0,0,0,3.358694269179903,2,1.3929173549653129
